order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted
7028,560,76,budget,502.77,1,dinner,0,360.02,0.28,0.546,0,0
7028,560,167,budget,502.77,1,dinner,0,158.86,0.51,0.935,1,0
7028,560,262,budget,502.77,1,dinner,0,285.65,0.25,0.494,0,0
7029,1239,216,premium,400.91,2,lunch,0,287.59,0.29,0.717,0,1
7029,1239,226,premium,400.91,2,lunch,0,172.56,0.55,0.035,1,0
7029,1239,269,premium,400.91,2,lunch,0,113.32,0.52,0.619,1,0
7030,2858,266,budget,568.48,3,dinner,1,387.74,0.27,0.143,0,0
7030,2858,205,budget,568.48,3,dinner,1,405.76,0.3,0.553,0,0
7030,2858,206,budget,568.48,3,dinner,1,92.4,0.57,0.872,1,0
7031,282,66,budget,246.1,2,dinner,0,395.59,0.34,0.833,0,0
7031,282,291,budget,246.1,2,dinner,0,198.38,0.37,0.441,0,0
7031,282,292,budget,246.1,2,dinner,0,238.75,0.5,0.163,1,0
7032,2176,113,budget,662.53,1,lunch,1,176.15,0.64,0.315,1,0
7032,2176,93,budget,662.53,1,lunch,1,271.92,0.22,0.692,0,0
7032,2176,140,budget,662.53,1,lunch,1,244.51,0.41,0.963,1,1
7033,2528,56,premium,519.0,1,dinner,0,483.99,0.34,0.684,0,0
7033,2528,211,premium,519.0,1,dinner,0,165.62,0.5,0.166,1,0
7033,2528,114,premium,519.0,1,dinner,0,142.63,0.47,0.751,1,0
7034,2465,269,mid,476.58,3,late,0,113.32,0.52,0.619,1,1
7034,2465,194,mid,476.58,3,late,0,432.25,0.27,0.295,0,0
7034,2465,86,mid,476.58,3,late,0,321.81,0.3,0.728,0,0
7035,2566,208,mid,482.19,1,lunch,1,161.11,0.66,0.731,1,0
7035,2566,31,mid,482.19,1,lunch,1,131.75,0.53,0.868,1,0
7035,2566,1,mid,482.19,1,lunch,1,135.33,0.36,0.833,0,0
7036,2791,203,budget,401.04,2,dinner,0,238.86,0.33,0.747,0,0
7036,2791,46,budget,401.04,2,dinner,0,221.59,0.53,0.666,1,0
7036,2791,83,budget,401.04,2,dinner,0,200.82,0.47,0.635,0,0
7037,2855,126,budget,642.9,2,dinner,1,363.59,0.26,0.525,0,0
7037,2855,252,budget,642.9,2,dinner,1,101.68,0.6,0.752,1,0
7037,2855,239,budget,642.9,2,dinner,1,97.35,0.38,0.562,0,0
7038,1424,201,mid,512.38,3,lunch,1,336.73,0.21,0.013,0,0
7038,1424,196,mid,512.38,3,lunch,1,280.16,0.23,0.515,0,0
7038,1424,253,mid,512.38,3,lunch,1,338.77,0.29,0.339,0,0
7039,1796,99,budget,241.72,1,dinner,0,87.12,0.63,0.457,1,1
7039,1796,113,budget,241.72,1,dinner,0,176.15,0.64,0.315,1,1
7039,1796,33,budget,241.72,1,dinner,0,480.94,0.34,0.969,0,0
7040,2481,92,budget,529.9,1,lunch,0,459.69,0.22,0.013,0,0
7040,2481,191,budget,529.9,1,lunch,0,324.74,0.24,0.049,0,0
7040,2481,245,budget,529.9,1,lunch,0,63.28,0.64,0.96,1,0
7041,1059,9,budget,650.53,1,dinner,0,297.59,0.44,0.49,1,0
7041,1059,183,budget,650.53,1,dinner,0,270.45,0.21,0.589,0,0
7041,1059,49,budget,650.53,1,dinner,0,155.31,0.47,0.862,1,0
7042,1925,127,budget,560.24,2,dinner,1,115.65,0.52,0.458,1,1
7042,1925,72,budget,560.24,2,dinner,1,183.25,0.37,0.502,0,0
7042,1925,48,budget,560.24,2,dinner,1,180.93,0.36,0.715,0,0
7043,2460,81,budget,342.81,2,dinner,0,90.8,0.63,0.958,1,0
7043,2460,165,budget,342.81,2,dinner,0,126.7,0.5,0.103,1,0
7043,2460,8,budget,342.81,2,dinner,0,243.22,0.43,0.984,1,0
7044,2294,233,budget,368.55,1,dinner,0,104.86,0.48,0.426,0,0
7044,2294,48,budget,368.55,1,dinner,0,180.93,0.36,0.715,0,0
7044,2294,299,budget,368.55,1,dinner,0,308.79,0.22,0.121,0,0
7045,2580,289,mid,437.59,1,dinner,1,136.97,0.41,0.99,0,1
7045,2580,45,mid,437.59,1,dinner,1,246.29,0.47,0.418,1,1
7045,2580,16,mid,437.59,1,dinner,1,94.08,0.52,0.922,1,1
7046,1645,46,budget,322.94,1,lunch,0,221.59,0.53,0.666,1,0
7046,1645,144,budget,322.94,1,lunch,0,283.69,0.24,0.739,0,0
7046,1645,148,budget,322.94,1,lunch,0,339.83,0.25,0.766,0,0
7047,1233,203,mid,430.32,2,dinner,1,238.86,0.33,0.747,0,1
7047,1233,6,mid,430.32,2,dinner,1,188.91,0.41,0.299,0,0
7047,1233,244,mid,430.32,2,dinner,1,348.19,0.24,0.569,0,0
7048,1250,160,budget,443.7,2,lunch,0,389.57,0.28,0.319,0,0
7048,1250,231,budget,443.7,2,lunch,0,205.49,0.49,0.571,1,0
7048,1250,238,budget,443.7,2,lunch,0,229.01,0.23,0.898,0,0
7049,613,185,budget,576.36,1,dinner,1,164.04,0.52,0.356,1,0
7049,613,257,budget,576.36,1,dinner,1,225.36,0.35,0.588,0,0
7049,613,56,budget,576.36,1,dinner,1,483.99,0.34,0.684,0,0
7050,643,141,budget,462.67,1,lunch,0,496.86,0.27,0.228,0,0
7050,643,113,budget,462.67,1,lunch,0,176.15,0.64,0.315,1,1
7050,643,16,budget,462.67,1,lunch,0,94.08,0.52,0.922,1,1
7051,2248,100,budget,520.67,1,lunch,0,76.43,0.69,0.956,1,0
7051,2248,139,budget,520.67,1,lunch,0,190.2,0.41,0.894,0,0
7051,2248,60,budget,520.67,1,lunch,0,335.76,0.28,0.033,0,0
7052,2714,146,budget,417.71,1,dinner,1,268.11,0.28,0.644,0,0
7052,2714,74,budget,417.71,1,dinner,1,147.47,0.57,0.888,1,0
7052,2714,217,budget,417.71,1,dinner,1,158.11,0.61,0.032,1,0
7053,1057,258,budget,424.33,2,lunch,0,254.69,0.35,0.506,0,0
7053,1057,235,budget,424.33,2,lunch,0,451.07,0.3,0.267,0,0
7053,1057,182,budget,424.33,2,lunch,0,265.76,0.46,0.026,1,0
7054,667,152,budget,373.31,1,lunch,0,76.54,0.63,0.979,1,1
7054,667,108,budget,373.31,1,lunch,0,239.2,0.46,0.317,1,0
7054,667,237,budget,373.31,1,lunch,0,397.07,0.31,0.454,0,0
7055,2059,157,budget,601.98,2,lunch,0,319.26,0.26,0.926,0,0
7055,2059,290,budget,601.98,2,lunch,0,496.19,0.32,0.993,0,0
7055,2059,206,budget,601.98,2,lunch,0,92.4,0.57,0.872,1,0
7056,1167,70,budget,619.08,1,dinner,0,277.03,0.45,0.133,1,1
7056,1167,157,budget,619.08,1,dinner,0,319.26,0.26,0.926,0,0
7056,1167,201,budget,619.08,1,dinner,0,336.73,0.21,0.013,0,0
7057,2303,205,mid,579.0,2,lunch,1,405.76,0.3,0.553,0,0
7057,2303,24,mid,579.0,2,lunch,1,131.16,0.53,0.869,1,0
7057,2303,133,mid,579.0,2,lunch,1,449.68,0.29,0.466,0,0
7058,1656,63,budget,484.61,2,dinner,1,241.29,0.49,0.576,1,0
7058,1656,3,budget,484.61,2,dinner,1,294.58,0.28,0.246,0,0
7058,1656,230,budget,484.61,2,dinner,1,190.78,0.43,0.759,1,0
7059,612,228,mid,651.84,1,dinner,1,252.88,0.46,0.071,1,1
7059,612,82,mid,651.84,1,dinner,1,150.86,0.55,0.469,1,1
7059,612,151,mid,651.84,1,dinner,1,268.31,0.29,0.012,0,0
7060,1763,178,budget,506.05,1,lunch,0,224.74,0.31,0.547,0,0
7060,1763,261,budget,506.05,1,lunch,0,267.01,0.2,0.503,0,0
7060,1763,266,budget,506.05,1,lunch,0,387.74,0.27,0.143,0,0
7061,2007,211,mid,476.73,1,lunch,0,165.62,0.5,0.166,1,0
7061,2007,45,mid,476.73,1,lunch,0,246.29,0.47,0.418,1,1
7061,2007,175,mid,476.73,1,lunch,0,152.23,0.58,0.909,1,0
7062,2976,276,budget,275.71,3,lunch,1,476.31,0.21,0.173,0,0
7062,2976,252,budget,275.71,3,lunch,1,101.68,0.6,0.752,1,1
7062,2976,58,budget,275.71,3,lunch,1,248.04,0.2,0.423,0,0
7063,2971,62,budget,482.3,1,lunch,0,235.5,0.32,0.364,0,0
7063,2971,55,budget,482.3,1,lunch,0,222.11,0.34,0.494,0,0
7063,2971,201,budget,482.3,1,lunch,0,336.73,0.21,0.013,0,0
7064,1625,45,budget,603.38,2,late,1,246.29,0.47,0.418,1,0
7064,1625,291,budget,603.38,2,late,1,198.38,0.37,0.441,0,0
7064,1625,298,budget,603.38,2,late,1,124.2,0.43,0.988,1,0
7065,32,51,budget,505.19,2,late,0,407.06,0.31,0.043,0,0
7065,32,178,budget,505.19,2,late,0,224.74,0.31,0.547,0,0
7065,32,184,budget,505.19,2,late,0,223.54,0.46,0.379,0,0
7066,2289,253,budget,414.07,1,lunch,0,338.77,0.29,0.339,0,0
7066,2289,87,budget,414.07,1,lunch,0,265.32,0.46,0.472,1,0
7066,2289,93,budget,414.07,1,lunch,0,271.92,0.22,0.692,0,0
7067,1448,247,mid,258.14,2,lunch,0,187.11,0.5,0.713,1,1
7067,1448,144,mid,258.14,2,lunch,0,283.69,0.24,0.739,0,0
7067,1448,237,mid,258.14,2,lunch,0,397.07,0.31,0.454,0,0
7068,1497,261,mid,619.55,1,lunch,0,267.01,0.2,0.503,0,0
7068,1497,283,mid,619.55,1,lunch,0,163.24,0.54,0.745,1,1
7068,1497,267,mid,619.55,1,lunch,0,274.11,0.24,0.957,0,0
7069,294,121,budget,520.01,3,dinner,0,205.13,0.26,0.228,0,0
7069,294,133,budget,520.01,3,dinner,0,449.68,0.29,0.466,0,0
7069,294,138,budget,520.01,3,dinner,0,148.66,0.58,0.48,1,0
7070,1418,167,mid,568.62,1,lunch,1,158.86,0.51,0.935,1,0
7070,1418,68,mid,568.62,1,lunch,1,249.71,0.36,0.441,0,0
7070,1418,197,mid,568.62,1,lunch,1,421.45,0.31,0.072,0,0
7071,1976,218,budget,459.5,2,dinner,1,172.28,0.58,0.403,1,0
7071,1976,3,budget,459.5,2,dinner,1,294.58,0.28,0.246,0,0
7071,1976,262,budget,459.5,2,dinner,1,285.65,0.25,0.494,0,0
7072,442,133,premium,379.63,1,lunch,0,449.68,0.29,0.466,0,0
7072,442,27,premium,379.63,1,lunch,0,322.95,0.27,0.873,0,0
7072,442,197,premium,379.63,1,lunch,0,421.45,0.31,0.072,0,0
7073,2588,111,mid,496.8,1,late,0,234.1,0.31,0.851,0,0
7073,2588,174,mid,496.8,1,late,0,163.97,0.5,0.68,1,1
7073,2588,243,mid,496.8,1,late,0,384.39,0.33,0.696,0,0
7074,1561,136,budget,367.33,1,dinner,0,322.13,0.3,0.356,0,0
7074,1561,55,budget,367.33,1,dinner,0,222.11,0.34,0.494,0,0
7074,1561,23,budget,367.33,1,dinner,0,176.32,0.53,0.161,1,0
7075,401,42,mid,465.01,1,late,0,349.5,0.32,0.816,0,0
7075,401,144,mid,465.01,1,late,0,283.69,0.24,0.739,0,0
7075,401,277,mid,465.01,1,late,0,295.86,0.22,0.81,0,0
7076,801,264,premium,349.88,1,dinner,0,205.59,0.46,0.428,0,0
7076,801,1,premium,349.88,1,dinner,0,135.33,0.36,0.833,0,0
7076,801,150,premium,349.88,1,dinner,0,242.57,0.35,0.022,0,0
7077,814,142,mid,638.77,3,lunch,0,248.11,0.28,0.349,0,0
7077,814,293,mid,638.77,3,lunch,0,263.06,0.33,0.418,0,0
7077,814,196,mid,638.77,3,lunch,0,280.16,0.23,0.515,0,0
7078,2433,74,budget,450.15,2,dinner,1,147.47,0.57,0.888,1,1
7078,2433,139,budget,450.15,2,dinner,1,190.2,0.41,0.894,0,0
7078,2433,248,budget,450.15,2,dinner,1,127.14,0.38,0.364,0,0
7079,413,241,budget,289.73,1,lunch,1,297.45,0.32,0.341,0,0
7079,413,200,budget,289.73,1,lunch,1,115.09,0.43,0.111,0,0
7079,413,99,budget,289.73,1,lunch,1,87.12,0.63,0.457,1,0
7080,897,174,budget,490.67,1,lunch,0,163.97,0.5,0.68,1,0
7080,897,216,budget,490.67,1,lunch,0,287.59,0.29,0.717,0,0
7080,897,175,budget,490.67,1,lunch,0,152.23,0.58,0.909,1,1
7081,1383,17,mid,289.21,1,lunch,0,203.6,0.28,0.574,0,0
7081,1383,66,mid,289.21,1,lunch,0,395.59,0.34,0.833,0,0
7081,1383,62,mid,289.21,1,lunch,0,235.5,0.32,0.364,0,0
7082,542,209,budget,629.78,2,late,0,146.19,0.57,0.625,1,0
7082,542,245,budget,629.78,2,late,0,63.28,0.64,0.96,1,0
7082,542,219,budget,629.78,2,late,0,284.0,0.52,0.305,1,0
7083,679,106,mid,263.07,1,lunch,0,137.06,0.69,0.207,1,0
7083,679,148,mid,263.07,1,lunch,0,339.83,0.25,0.766,0,0
7083,679,270,mid,263.07,1,lunch,0,171.38,0.55,0.424,1,0
7084,659,25,mid,312.03,3,late,0,301.22,0.3,0.925,0,0
7084,659,150,mid,312.03,3,late,0,242.57,0.35,0.022,0,0
7084,659,189,mid,312.03,3,late,0,297.19,0.53,0.93,1,0
7085,1606,220,premium,429.91,3,dinner,0,163.73,0.5,0.201,1,0
7085,1606,51,premium,429.91,3,dinner,0,407.06,0.31,0.043,0,0
7085,1606,248,premium,429.91,3,dinner,0,127.14,0.38,0.364,0,0
7086,1703,241,mid,260.5,3,lunch,0,297.45,0.32,0.341,0,1
7086,1703,150,mid,260.5,3,lunch,0,242.57,0.35,0.022,0,1
7086,1703,21,mid,260.5,3,lunch,0,228.71,0.25,0.251,0,0
7087,1706,66,premium,519.4,3,lunch,0,395.59,0.34,0.833,0,0
7087,1706,156,premium,519.4,3,lunch,0,387.32,0.3,0.488,0,0
7087,1706,6,premium,519.4,3,lunch,0,188.91,0.41,0.299,0,0
7088,530,185,mid,543.59,2,dinner,1,164.04,0.52,0.356,1,1
7088,530,170,mid,543.59,2,dinner,1,103.85,0.61,0.957,1,0
7088,530,143,mid,543.59,2,dinner,1,68.12,0.7,0.699,1,0
7089,29,68,budget,461.43,2,dinner,0,249.71,0.36,0.441,0,0
7089,29,125,budget,461.43,2,dinner,0,248.76,0.49,0.006,0,0
7089,29,57,budget,461.43,2,dinner,0,117.81,0.68,0.188,1,0
7090,2840,143,budget,367.71,3,lunch,1,68.12,0.7,0.699,1,0
7090,2840,104,budget,367.71,3,lunch,1,448.16,0.3,0.894,0,0
7090,2840,278,budget,367.71,3,lunch,1,134.53,0.55,0.918,1,0
7091,1662,224,mid,372.6,3,dinner,0,210.22,0.5,0.073,1,0
7091,1662,283,mid,372.6,3,dinner,0,163.24,0.54,0.745,1,1
7091,1662,138,mid,372.6,3,dinner,0,148.66,0.58,0.48,1,0
7092,2706,36,budget,693.83,1,dinner,1,135.55,0.63,0.211,1,0
7092,2706,293,budget,693.83,1,dinner,1,263.06,0.33,0.418,0,0
7092,2706,94,budget,693.83,1,dinner,1,346.24,0.25,0.376,0,0
7093,1630,176,budget,376.66,1,lunch,0,234.93,0.53,0.63,1,0
7093,1630,284,budget,376.66,1,lunch,0,149.3,0.61,0.609,1,0
7093,1630,42,budget,376.66,1,lunch,0,349.5,0.32,0.816,0,0
7094,1153,121,mid,317.11,1,dinner,0,205.13,0.26,0.228,0,0
7094,1153,46,mid,317.11,1,dinner,0,221.59,0.53,0.666,1,1
7094,1153,291,mid,317.11,1,dinner,0,198.38,0.37,0.441,0,0
7095,1068,70,mid,288.87,1,late,0,277.03,0.45,0.133,1,1
7095,1068,165,mid,288.87,1,late,0,126.7,0.5,0.103,1,0
7095,1068,162,mid,288.87,1,late,0,207.81,0.43,0.117,1,0
7096,1402,118,budget,606.84,2,lunch,0,61.27,0.63,0.424,1,0
7096,1402,245,budget,606.84,2,lunch,0,63.28,0.64,0.96,1,0
7096,1402,11,budget,606.84,2,lunch,0,462.7,0.22,0.792,0,0
7097,1595,46,budget,351.97,1,lunch,0,221.59,0.53,0.666,1,0
7097,1595,45,budget,351.97,1,lunch,0,246.29,0.47,0.418,1,0
7097,1595,240,budget,351.97,1,lunch,0,96.82,0.45,0.253,0,0
7098,211,70,budget,558.8,3,dinner,0,277.03,0.45,0.133,1,0
7098,211,147,budget,558.8,3,dinner,0,283.1,0.25,0.639,0,0
7098,211,52,budget,558.8,3,dinner,0,257.4,0.4,0.527,1,0
7099,241,120,budget,312.17,2,dinner,0,435.5,0.33,0.563,0,0
7099,241,148,budget,312.17,2,dinner,0,339.83,0.25,0.766,0,0
7099,241,274,budget,312.17,2,dinner,0,165.31,0.59,0.274,1,0
7100,2373,153,mid,421.56,3,dinner,0,171.24,0.58,0.319,1,0
7100,2373,209,mid,421.56,3,dinner,0,146.19,0.57,0.625,1,0
7100,2373,226,mid,421.56,3,dinner,0,172.56,0.55,0.035,1,1
7101,2315,141,budget,346.51,1,dinner,1,496.86,0.27,0.228,0,0
7101,2315,179,budget,346.51,1,dinner,1,163.1,0.36,0.387,0,0
7101,2315,154,budget,346.51,1,dinner,1,103.19,0.36,0.843,0,0
7102,1833,281,budget,347.78,1,lunch,0,145.81,0.36,0.403,0,0
7102,1833,270,budget,347.78,1,lunch,0,171.38,0.55,0.424,1,0
7102,1833,92,budget,347.78,1,lunch,0,459.69,0.22,0.013,0,0
7103,600,201,budget,307.59,3,lunch,1,336.73,0.21,0.013,0,0
7103,600,235,budget,307.59,3,lunch,1,451.07,0.3,0.267,0,0
7103,600,53,budget,307.59,3,lunch,1,421.52,0.32,0.607,0,0
7104,1618,268,mid,368.46,1,dinner,0,154.76,0.52,0.836,1,0
7104,1618,49,mid,368.46,1,dinner,0,155.31,0.47,0.862,1,0
7104,1618,233,mid,368.46,1,dinner,0,104.86,0.48,0.426,0,0
7105,498,281,budget,292.66,1,late,0,145.81,0.36,0.403,0,1
7105,498,194,budget,292.66,1,late,0,432.25,0.27,0.295,0,0
7105,498,152,budget,292.66,1,late,0,76.54,0.63,0.979,1,1
7106,1806,205,budget,508.81,1,dinner,0,405.76,0.3,0.553,0,0
7106,1806,271,budget,508.81,1,dinner,0,286.32,0.35,0.042,0,0
7106,1806,219,budget,508.81,1,dinner,0,284.0,0.52,0.305,1,1
7107,2324,92,budget,287.87,3,lunch,0,459.69,0.22,0.013,0,0
7107,2324,259,budget,287.87,3,lunch,0,297.73,0.21,0.651,0,0
7107,2324,121,budget,287.87,3,lunch,0,205.13,0.26,0.228,0,0
7108,844,221,mid,315.36,1,dinner,0,151.17,0.65,0.789,1,1
7108,844,119,mid,315.36,1,dinner,0,126.21,0.7,0.073,1,0
7108,844,135,mid,315.36,1,dinner,0,191.27,0.54,0.917,1,1
7109,2889,228,budget,319.05,2,dinner,0,252.88,0.46,0.071,1,0
7109,2889,24,budget,319.05,2,dinner,0,131.16,0.53,0.869,1,0
7109,2889,152,budget,319.05,2,dinner,0,76.54,0.63,0.979,1,0
7110,2291,105,mid,383.23,1,lunch,0,370.71,0.21,0.514,0,0
7110,2291,277,mid,383.23,1,lunch,0,295.86,0.22,0.81,0,1
7110,2291,180,mid,383.23,1,lunch,0,202.15,0.23,0.33,0,0
7111,214,228,budget,387.48,1,late,0,252.88,0.46,0.071,1,0
7111,214,289,budget,387.48,1,late,0,136.97,0.41,0.99,0,0
7111,214,45,budget,387.48,1,late,0,246.29,0.47,0.418,1,1
7112,2284,29,budget,538.36,2,dinner,0,222.72,0.53,0.017,1,0
7112,2284,170,budget,538.36,2,dinner,0,103.85,0.61,0.957,1,1
7112,2284,260,budget,538.36,2,dinner,0,98.95,0.58,0.682,1,0
7113,1867,135,budget,694.55,1,dinner,0,191.27,0.54,0.917,1,0
7113,1867,202,budget,694.55,1,dinner,0,133.23,0.64,0.66,1,0
7113,1867,17,budget,694.55,1,dinner,0,203.6,0.28,0.574,0,0
7114,403,114,budget,331.58,3,lunch,0,142.63,0.47,0.751,1,0
7114,403,208,budget,331.58,3,lunch,0,161.11,0.66,0.731,1,0
7114,403,256,budget,331.58,3,lunch,0,234.58,0.24,0.995,0,0
7115,406,12,budget,662.85,2,dinner,0,255.67,0.31,0.405,0,0
7115,406,45,budget,662.85,2,dinner,0,246.29,0.47,0.418,1,0
7115,406,214,budget,662.85,2,dinner,0,211.2,0.32,0.837,0,0
7116,845,262,mid,464.03,2,dinner,0,285.65,0.25,0.494,0,0
7116,845,139,mid,464.03,2,dinner,0,190.2,0.41,0.894,0,0
7116,845,136,mid,464.03,2,dinner,0,322.13,0.3,0.356,0,1
7117,2837,68,budget,601.41,1,lunch,0,249.71,0.36,0.441,0,0
7117,2837,19,budget,601.41,1,lunch,0,129.47,0.48,0.307,1,0
7117,2837,52,budget,601.41,1,lunch,0,257.4,0.4,0.527,1,0
7118,607,21,mid,601.63,2,dinner,0,228.71,0.25,0.251,0,0
7118,607,59,mid,601.63,2,dinner,0,304.39,0.23,0.652,0,0
7118,607,33,mid,601.63,2,dinner,0,480.94,0.34,0.969,0,0
7119,518,277,premium,617.85,1,dinner,1,295.86,0.22,0.81,0,0
7119,518,94,premium,617.85,1,dinner,1,346.24,0.25,0.376,0,0
7119,518,214,premium,617.85,1,dinner,1,211.2,0.32,0.837,0,0
7120,2125,172,mid,474.6,2,dinner,1,178.64,0.54,0.949,1,1
7120,2125,187,mid,474.6,2,dinner,1,287.02,0.35,0.816,0,0
7120,2125,209,mid,474.6,2,dinner,1,146.19,0.57,0.625,1,1
7121,977,70,mid,363.94,1,dinner,0,277.03,0.45,0.133,1,1
7121,977,299,mid,363.94,1,dinner,0,308.79,0.22,0.121,0,0
7121,977,233,mid,363.94,1,dinner,0,104.86,0.48,0.426,0,0
7122,2954,224,mid,319.76,1,dinner,0,210.22,0.5,0.073,1,1
7122,2954,175,mid,319.76,1,dinner,0,152.23,0.58,0.909,1,0
7122,2954,133,mid,319.76,1,dinner,0,449.68,0.29,0.466,0,0
7123,1371,187,budget,555.23,2,lunch,1,287.02,0.35,0.816,0,0
7123,1371,48,budget,555.23,2,lunch,1,180.93,0.36,0.715,0,0
7123,1371,224,budget,555.23,2,lunch,1,210.22,0.5,0.073,1,0
7124,346,48,budget,497.96,1,dinner,0,180.93,0.36,0.715,0,0
7124,346,45,budget,497.96,1,dinner,0,246.29,0.47,0.418,1,0
7124,346,46,budget,497.96,1,dinner,0,221.59,0.53,0.666,1,0
7125,2218,253,mid,459.41,1,dinner,0,338.77,0.29,0.339,0,0
7125,2218,284,mid,459.41,1,dinner,0,149.3,0.61,0.609,1,0
7125,2218,168,mid,459.41,1,dinner,0,69.19,0.63,0.912,1,0
7126,1211,95,budget,550.04,2,dinner,0,133.73,0.51,0.932,1,0
7126,1211,208,budget,550.04,2,dinner,0,161.11,0.66,0.731,1,0
7126,1211,0,budget,550.04,2,dinner,0,231.17,0.4,0.369,0,0
7127,2901,241,budget,531.63,2,dinner,1,297.45,0.32,0.341,0,0
7127,2901,163,budget,531.63,2,dinner,1,138.34,0.55,0.437,1,0
7127,2901,229,budget,531.63,2,dinner,1,216.79,0.53,0.271,1,0
7128,1465,155,mid,379.74,2,dinner,1,417.73,0.23,0.782,0,0
7128,1465,121,mid,379.74,2,dinner,1,205.13,0.26,0.228,0,0
7128,1465,85,mid,379.74,2,dinner,1,96.5,0.63,0.488,1,0
7129,769,100,mid,231.07,1,dinner,0,76.43,0.69,0.956,1,0
7129,769,156,mid,231.07,1,dinner,0,387.32,0.3,0.488,0,0
7129,769,265,mid,231.07,1,dinner,0,212.32,0.21,0.325,0,0
7130,265,185,budget,374.22,1,lunch,0,164.04,0.52,0.356,1,0
7130,265,213,budget,374.22,1,lunch,0,442.77,0.32,0.195,0,0
7130,265,167,budget,374.22,1,lunch,0,158.86,0.51,0.935,1,0
7131,2860,4,mid,410.2,2,dinner,0,121.68,0.46,0.018,0,0
7131,2860,267,mid,410.2,2,dinner,0,274.11,0.24,0.957,0,1
7131,2860,64,mid,410.2,2,dinner,0,279.7,0.34,0.458,0,0
7132,170,291,budget,473.45,1,dinner,0,198.38,0.37,0.441,0,0
7132,170,177,budget,473.45,1,dinner,0,129.85,0.52,0.614,1,0
7132,170,202,budget,473.45,1,dinner,0,133.23,0.64,0.66,1,0
7133,891,53,budget,340.29,2,dinner,0,421.52,0.32,0.607,0,0
7133,891,270,budget,340.29,2,dinner,0,171.38,0.55,0.424,1,1
7133,891,203,budget,340.29,2,dinner,0,238.86,0.33,0.747,0,0
7134,1960,241,budget,356.54,3,dinner,0,297.45,0.32,0.341,0,0
7134,1960,252,budget,356.54,3,dinner,0,101.68,0.6,0.752,1,0
7134,1960,298,budget,356.54,3,dinner,0,124.2,0.43,0.988,1,1
7135,2370,52,budget,357.47,1,dinner,0,257.4,0.4,0.527,1,0
7135,2370,47,budget,357.47,1,dinner,0,155.78,0.66,0.365,1,0
7135,2370,290,budget,357.47,1,dinner,0,496.19,0.32,0.993,0,0
7136,2111,103,mid,599.36,2,dinner,0,151.85,0.65,0.903,1,1
7136,2111,285,mid,599.36,2,dinner,0,446.82,0.34,0.107,0,0
7136,2111,34,mid,599.36,2,dinner,0,129.61,0.59,0.775,1,0
7137,1206,107,mid,456.59,1,dinner,0,297.28,0.54,0.029,1,0
7137,1206,51,mid,456.59,1,dinner,0,407.06,0.31,0.043,0,0
7137,1206,168,mid,456.59,1,dinner,0,69.19,0.63,0.912,1,0
7138,1853,114,budget,424.39,2,late,0,142.63,0.47,0.751,1,0
7138,1853,95,budget,424.39,2,late,0,133.73,0.51,0.932,1,0
7138,1853,256,budget,424.39,2,late,0,234.58,0.24,0.995,0,0
7139,1030,205,mid,394.13,2,dinner,0,405.76,0.3,0.553,0,0
7139,1030,209,mid,394.13,2,dinner,0,146.19,0.57,0.625,1,0
7139,1030,97,mid,394.13,2,dinner,0,159.88,0.41,0.119,0,0
7140,965,77,budget,308.62,1,lunch,0,262.8,0.52,0.668,1,0
7140,965,215,budget,308.62,1,lunch,0,212.61,0.35,0.807,0,0
7140,965,60,budget,308.62,1,lunch,0,335.76,0.28,0.033,0,0
7141,787,163,budget,503.0,1,dinner,0,138.34,0.55,0.437,1,1
7141,787,48,budget,503.0,1,dinner,0,180.93,0.36,0.715,0,0
7141,787,145,budget,503.0,1,dinner,0,375.83,0.32,0.746,0,0
7142,1096,20,mid,259.19,1,dinner,0,171.92,0.68,0.19,1,1
7142,1096,79,mid,259.19,1,dinner,0,138.11,0.54,0.051,1,0
7142,1096,35,mid,259.19,1,dinner,0,214.26,0.48,0.309,1,0
7143,2697,31,budget,327.17,1,lunch,1,131.75,0.53,0.868,1,0
7143,2697,110,budget,327.17,1,lunch,1,142.61,0.55,0.035,1,1
7143,2697,160,budget,327.17,1,lunch,1,389.57,0.28,0.319,0,0
7144,2163,53,budget,418.57,2,dinner,1,421.52,0.32,0.607,0,0
7144,2163,22,budget,418.57,2,dinner,1,198.76,0.37,0.108,0,0
7144,2163,160,budget,418.57,2,dinner,1,389.57,0.28,0.319,0,0
7145,56,126,mid,451.8,2,dinner,0,363.59,0.26,0.525,0,0
7145,56,196,mid,451.8,2,dinner,0,280.16,0.23,0.515,0,0
7145,56,84,mid,451.8,2,dinner,0,110.81,0.49,0.104,0,0
7146,609,21,budget,353.83,1,dinner,0,228.71,0.25,0.251,0,0
7146,609,93,budget,353.83,1,dinner,0,271.92,0.22,0.692,0,0
7146,609,261,budget,353.83,1,dinner,0,267.01,0.2,0.503,0,0
7147,3,153,budget,630.26,3,lunch,0,171.24,0.58,0.319,1,0
7147,3,230,budget,630.26,3,lunch,0,190.78,0.43,0.759,1,1
7147,3,278,budget,630.26,3,lunch,0,134.53,0.55,0.918,1,1
7148,621,166,premium,593.7,1,dinner,1,320.13,0.22,0.35,0,0
7148,621,93,premium,593.7,1,dinner,1,271.92,0.22,0.692,0,0
